user_id,isbn,rating
11676,0002005018,9.066083133220673
116866,0002005018,9.066083133220673
152827,0060973129,9.066083133220673
157969,0374157065,9.066083133220673
67958,0399135782,9.066083133220673
213191,0399135782,9.066083133220673
245827,0399135782,9.066083133220673
11676,0671870432,8.169917464256287
263256,1558746218,-3.2160258293151855
226745,1881320189,9.066083133220673
7352,0440234743,10.047554969787598
12923,0440234743,-3.2160258293151855
13552,0440234743,9.066083133220673
21264,0440234743,9.956490993499756
31299,0440234743,9.717141389846802
64535,0440234743,9.066083133220673
70666,0440234743,9.716423749923706
75819,0440234743,9.066083133220673
79740,0440234743,9.834277331829071
85534,0440234743,9.066083133220673
100393,0440234743,9.066083133220673
108143,0440234743,9.716423749923706
116127,0440234743,-3.2160258293151855
122251,0440234743,9.976269006729126
128463,0440234743,-3.2160258293151855
131703,0440234743,-4.409236907958984
132144,0440234743,-3.2160258293151855
134863,0440234743,9.066083133220673
136707,0440234743,-2.8841567039489746
143939,0440234743,9.066083133220673
144062,0440234743,9.716423749923706
150400,0440234743,-3.2160258293151855
154730,0440234743,9.066083133220673
165884,0440234743,9.066083133220673
187533,0440234743,5.871342420578003
187944,0440234743,-1.7685115337371826
217516,0440234743,10.047554969787598
227392,0440234743,7.789576053619385
240567,0440234743,9.066083133220673
245616,0440234743,9.834277331829071
250101,0440234743,9.717141389846802
258884,0440234743,9.066083133220673
259223,0440234743,7.324934303760529
273979,0440234743,9.834277331829071
6242,0452264464,9.066083133220673
8570,0452264464,9.834277331829071
11104,0452264464,7.789576053619385
11676,0452264464,9.066083133220673
36197,0452264464,-3.2160258293151855
36907,0452264464,9.066083133220673
80837,0452264464,9.066083133220673
102359,0452264464,9.066083133220673
144803,0452264464,-3.29132080078125
165319,0452264464,9.834277331829071
174633,0452264464,9.066083133220673
221232,0452264464,9.834277331829071
252627,0452264464,9.066083133220673
271135,0452264464,9.066083133220673
271144,0452264464,9.834277331829071
11676,0609804618,9.066083133220673
79089,0609804618,13.807251453399658
271622,0609804618,6.827462315559387
141518,1841721522,7.162477970123291
157118,1841721522,5.367976427078247
14,0689821166,8.726767003536224
4784,0971880107,9.834277331829071
8453,0971880107,-3.2160258293151855
11554,0971880107,7.789576053619385
12264,0971880107,-3.2160258293151855
13088,0971880107,-3.3729124069213867
13221,0971880107,9.61574673652649
14049,0971880107,9.066083133220673
14461,0971880107,9.066083133220673
20147,0971880107,9.066083133220673
21404,0971880107,9.066083133220673
24664,0971880107,-0.9774494171142578
28091,0971880107,9.066083133220673
28735,0971880107,10.047554969787598
32329,0971880107,9.066083133220673
33535,0971880107,-1.7685115337371826
37538,0971880107,9.066083133220673
40841,0971880107,-3.2160258293151855
41596,0971880107,8.706530630588531
45666,0971880107,-3.2160258293151855
46398,0971880107,9.066083133220673
49954,0971880107,-2.3342180252075195
51803,0971880107,9.066083133220673
55894,0971880107,-2.313488721847534
59994,0971880107,8.751949071884155
60633,0971880107,-3.2160258293151855
61028,0971880107,10.047554969787598
64819,0971880107,-3.2160258293151855
65145,0971880107,10.047554969787598
65370,0971880107,9.066083133220673
67636,0971880107,-3.2160258293151855
67704,0971880107,-3.2160258293151855
69378,0971880107,9.066083133220673
70153,0971880107,9.066083133220673
71162,0971880107,9.066083133220673
71464,0971880107,-2.313488721847534
72030,0971880107,-1.85225248336792
74910,0971880107,8.470315933227539
79738,0971880107,-2.430015802383423
83469,0971880107,-3.29132080078125
84682,0971880107,7.789576053619385
89867,0971880107,10.114305317401886
91254,0971880107,-1.85225248336792
92727,0971880107,7.789576053619385
98655,0971880107,9.717141389846802
104268,0971880107,9.834277331829071
111433,0971880107,7.639448642730713
114434,0971880107,-3.2160258293151855
121070,0971880107,7.8978776931762695
127619,0971880107,-1.7685115337371826
128447,0971880107,4.003652930259705
130915,0971880107,9.066083133220673
133645,0971880107,-0.4961252212524414
136139,0971880107,9.066083133220673
136237,0971880107,9.066083133220673
141842,0971880107,15.06537675857544
142600,0971880107,10.047554969787598
144133,0971880107,9.066083133220673
148191,0971880107,9.066083133220673
150657,0971880107,13.807251453399658
157783,0971880107,-4.409236907958984
159720,0971880107,9.066083133220673
160241,0971880107,-0.3783702850341797
161726,0971880107,-3.2160258293151855
171506,0971880107,7.789576053619385
172406,0971880107,8.751949071884155
173190,0971880107,9.956490993499756
173315,0971880107,9.717141389846802
174657,0971880107,7.789576053619385
175254,0971880107,9.066083133220673
178072,0971880107,11.035972237586975
179791,0971880107,9.834277331829071
180149,0971880107,-1.7685115337371826
180447,0971880107,-2.525874376296997
180795,0971880107,-3.29132080078125
